case_id,canonical_selection_index,release_relative_path,private_reference_filename,historical_private_filename,match_status,identity_status,dataset_repository,dataset_revision,split,streaming,shuffle_seed,shuffle_buffer_size,minimum_resolution,selected_stream_index,source_path_or_key,imagenet_label,source_width,source_height,pre_transform_width,pre_transform_height,post_exif_width,post_exif_height,post_transform_width,post_transform_height,source_exif_orientation,applied_exif_transform,applied_resize,resize_resampling,resize_dimension_rounding,max_side,pre_normalization_png_size_bytes,png_size_trigger_bytes,png_compress_level,png_optimize,icc_profile_preserved,source_file_sha256,source_decoded_rgb_sha256,reconstructed_decoded_rgb_sha256,archived_decoded_rgb_sha256,private_file_sha256,post_preprocessing_match_status,datasets_version,pillow_version,python_version,hash_algorithm
1,1,data/raw_images/normal/1.png,1.png,1.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,1,n02105162_3689_n02105162.JPEG,225,500,333,500,333,500,333,500,333,,false,false,,,,389990,3145728,6,false,false,90f83d90b0f0ad2c3d3aad6199d4a9258602da8097743ca598b246e1a793b388,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,36a204c2b79fd2c93be4863ba205d79b2fa4c032f3bf9f3330bb7edfce8e4e87,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
118,118,data/raw_images/normal/118.png,118.png,118.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,133,n03673027_14568_n03673027.JPEG,628,500,377,500,377,500,377,500,377,,false,false,,,,213838,3145728,6,false,false,e6a52eea0f07e862b217733982f28986410302eef600bfdb2b96cce5f26061ad,2016721106c9ac5714f87ab50bdfc0fefb07ea6deefac04d93445372bf3f0ab9,2016721106c9ac5714f87ab50bdfc0fefb07ea6deefac04d93445372bf3f0ab9,2016721106c9ac5714f87ab50bdfc0fefb07ea6deefac04d93445372bf3f0ab9,91851a1fe8220b2732e8ac48bafdc2363f917d2e7d806d4fc1cc0b701a157275,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
119,119,data/raw_images/normal/119.png,119.png,119.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,134,n07742313_9499_n07742313.JPEG,948,400,300,400,300,400,300,400,300,,false,false,,,,191281,3145728,6,false,false,79ec9589db77cc48d3525d82f2e16c09ec2733e9c2fe093145c41b81c7c749b9,05483be672b5875972e1d1666e29324b3b2154c65feebdc736c9284199d76cdf,05483be672b5875972e1d1666e29324b3b2154c65feebdc736c9284199d76cdf,05483be672b5875972e1d1666e29324b3b2154c65feebdc736c9284199d76cdf,cf0478c3dd15f2e4c87ed2e022630d3d05edd11c12ceaf9c7e9538ef2fe93fca,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
120,120,data/raw_images/normal/120.png,120.png,120.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,135,n01984695_85016_n01984695.JPEG,123,334,500,334,500,334,500,334,500,,false,false,,,,372386,3145728,6,false,true,e6f65a46912c17d5e9675cac9d3c4e2606f9d6e9387415cc430197b49cc84888,624b86a7610afee9b9f3e5cf353c3d4c674dbcd8445d704d7bd10ff7548fb66e,624b86a7610afee9b9f3e5cf353c3d4c674dbcd8445d704d7bd10ff7548fb66e,624b86a7610afee9b9f3e5cf353c3d4c674dbcd8445d704d7bd10ff7548fb66e,55c6a48ab50972b7d789784bcef5d9b806143fc882faf8200c4bbc1d366afaf3,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
121,121,data/raw_images/normal/121.png,121.png,121.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,136,n02114712_8548_n02114712.JPEG,271,500,333,500,333,500,333,500,333,,false,false,,,,358959,3145728,6,false,true,6561d5277ddf41b14ece3a1509e3bed4414268bf66ceb0d9cba84712f9614430,5980c272ad28d69b1ca905e290b203776c5d2a3298b5b6a926acfbf0a3e1e260,5980c272ad28d69b1ca905e290b203776c5d2a3298b5b6a926acfbf0a3e1e260,5980c272ad28d69b1ca905e290b203776c5d2a3298b5b6a926acfbf0a3e1e260,04dd235834ab8cc130cb0de449948eccf000e1cb19be8fa9ce49e765576518b0,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
122,122,data/raw_images/normal/122.png,122.png,122.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,138,n06794110_6746_n06794110.JPEG,919,500,333,500,333,500,333,500,333,,false,false,,,,103394,3145728,6,false,false,ea4a6fd8cd2fa7f8528fd118cf3ca389d28b27d4abfbe14fea21911fdd6bc9a3,874c2f6e6f8cf618c82b731c94ba457c57d8a233ee00429206c3c6a49490e5ac,874c2f6e6f8cf618c82b731c94ba457c57d8a233ee00429206c3c6a49490e5ac,874c2f6e6f8cf618c82b731c94ba457c57d8a233ee00429206c3c6a49490e5ac,183ac83e43c91fac6f78078fb9200d8bb41b4bb3ef5c0ceb872175ac625c26a1,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
123,123,data/raw_images/normal/123.png,123.png,123.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,139,n02104029_336_n02104029.JPEG,222,500,375,500,375,500,375,500,375,,false,false,,,,337998,3145728,6,false,true,3f735d759db5a1af3db2d15bd9c54aa921d4b9723494a96cbd698005472470a0,f1d8e5906ea2c33de8e8a590a75e359b3f246ec01765a370bca7a8c30185ecdf,f1d8e5906ea2c33de8e8a590a75e359b3f246ec01765a370bca7a8c30185ecdf,f1d8e5906ea2c33de8e8a590a75e359b3f246ec01765a370bca7a8c30185ecdf,e395b66d0aa3c2ace09fea0e48994100173a94028535f59b31be35677fad2a85,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
124,124,data/raw_images/normal/124.png,124.png,124.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,140,n04532106_11333_n04532106.JPEG,887,500,375,500,375,500,375,500,375,,false,false,,,,350945,3145728,6,false,false,f872bb39fd2e547d797a21c1ca4411fec4413e70cf58dab655911c34614564d1,f6df61ca10ab932a39fe25a5a60e7e8edb615333ec21f4a8fbad932103b64e11,f6df61ca10ab932a39fe25a5a60e7e8edb615333ec21f4a8fbad932103b64e11,f6df61ca10ab932a39fe25a5a60e7e8edb615333ec21f4a8fbad932103b64e11,a628c838704584d098e33f45f3f5b8c3dceb8d2f43e06663a066e93fe4373881,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
125,125,data/raw_images/normal/125.png,125.png,125.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,141,n02447366_1627_n02447366.JPEG,362,900,593,900,593,900,593,900,593,,false,false,,,,862287,3145728,6,false,false,23e69517373f203f2c43872def1f856042c3fbd565911ecf0a353682d9448b8b,ad67e7bd26454f6a72f57bd98d197fe4f3fd955ca3d04ebe2d23a70d2871583c,ad67e7bd26454f6a72f57bd98d197fe4f3fd955ca3d04ebe2d23a70d2871583c,ad67e7bd26454f6a72f57bd98d197fe4f3fd955ca3d04ebe2d23a70d2871583c,abd1fb088997204f6f1609ce2ea69ce9e93710c32b9d236a7b062158f614330e,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
126,126,data/raw_images/normal/126.png,126.png,126.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,142,n02093647_7632_n02093647.JPEG,181,408,500,408,500,408,500,408,500,,false,false,,,,197147,3145728,6,false,false,a6b41bef3170dd339daf115187319734f68703a12d71481f4da87fac3328368a,4af58dc96e565d3aaf99d57a807272d5a9f4fe60dd0d7bc8a42c68a349ba8aa8,4af58dc96e565d3aaf99d57a807272d5a9f4fe60dd0d7bc8a42c68a349ba8aa8,4af58dc96e565d3aaf99d57a807272d5a9f4fe60dd0d7bc8a42c68a349ba8aa8,1664b5af6bc178fe8dfc0d056fb09515d9d20a61db828e02139969a3e4af9087,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
127,127,data/raw_images/normal/127.png,127.png,127.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,143,n03956157_6368_n03956157.JPEG,727,500,318,500,318,500,318,500,318,,false,false,,,,344965,3145728,6,false,true,d6636752e266ed926bdc5e1bf7e1e25d10ba702653e87a5b256fb1e58c55e495,944185c0c3efc3c0e7412f2c14faaa7f594968914a896aed4414acb6ec66d714,944185c0c3efc3c0e7412f2c14faaa7f594968914a896aed4414acb6ec66d714,944185c0c3efc3c0e7412f2c14faaa7f594968914a896aed4414acb6ec66d714,4ab1e31dbae677979658cbcdaff2f2fcd70bd8b552b431c3a607f326647b4a9d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
128,128,data/raw_images/normal/128.png,128.png,128.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,144,n04252077_7924_n04252077.JPEG,802,500,333,500,333,500,333,500,333,,false,false,,,,197474,3145728,6,false,true,5ee0a7925c20234cfc0067fab04418c6c0af45ff1940098510125029c215b040,62ed365e550b3d4029af537f50c4aa4c586c2e4ba6c9baa7c7aa2cf456eb624c,62ed365e550b3d4029af537f50c4aa4c586c2e4ba6c9baa7c7aa2cf456eb624c,62ed365e550b3d4029af537f50c4aa4c586c2e4ba6c9baa7c7aa2cf456eb624c,528de72e4540d190cc86ab426a9555d338fe4aa435e7f3887ed631bbfd1e3188,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
129,129,data/raw_images/normal/129.png,129.png,129.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,145,n03447447_8624_n03447447.JPEG,576,500,381,500,381,500,381,500,381,,false,false,,,,404906,3145728,6,false,false,bd8a896029208fd80ef50df41992036b20a3439f8a6e6639d60a14c7c166c533,6b1fa17ef7408775ec001e0d1099c9349f7e8dfae7756bb3712731c078c6a4b5,6b1fa17ef7408775ec001e0d1099c9349f7e8dfae7756bb3712731c078c6a4b5,6b1fa17ef7408775ec001e0d1099c9349f7e8dfae7756bb3712731c078c6a4b5,7e35521947b0900aeaef14695685a94eed4d963b6f8fcea8b4da7163fb6b8268,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
130,130,data/raw_images/normal/130.png,130.png,130.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,146,n02793495_22143_n02793495.JPEG,425,500,375,500,375,500,375,500,375,,false,false,,,,369198,3145728,6,false,false,4613440bd507278e92c3416ebc0b0838f64788b2d5791c6b8a68cf548fb43386,7e027eb6c2576f2d4eaf7403418a71e3bf0cdc139e30430d88e562398fe784ea,7e027eb6c2576f2d4eaf7403418a71e3bf0cdc139e30430d88e562398fe784ea,7e027eb6c2576f2d4eaf7403418a71e3bf0cdc139e30430d88e562398fe784ea,797f6d602e8c17a82b455c91f33694df1c12333de3a066f11629fdc7bea7478e,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
131,131,data/raw_images/normal/131.png,131.png,131.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,147,n03388183_8899_n03388183.JPEG,563,500,333,500,333,500,333,500,333,,false,false,,,,123278,3145728,6,false,false,6d0a1ce0cb0082088dda1cdc4fa256e5eb549f34fe8bc4bd552ab650d28d0cc5,d607f9539c168af66ddef73468b351d83c30283293ac284fdd3562e8ea0627e4,d607f9539c168af66ddef73468b351d83c30283293ac284fdd3562e8ea0627e4,d607f9539c168af66ddef73468b351d83c30283293ac284fdd3562e8ea0627e4,09eeb3f76aba9b812d0ebac1395d41d39441202cb5b66df0c56645b3c0970dd2,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
132,132,data/raw_images/normal/132.png,132.png,132.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,148,n03379051_9045_n03379051.JPEG,560,500,392,500,392,500,392,500,392,,false,false,,,,361959,3145728,6,false,true,baf2248f9b0505c2645444b3ad91507299e73cc0e01e45b77074ce8dd258c67c,4af64b2437e50e4c58e13b7d374f9bedd35b837d7e6b9dd7c44fb13c4995b7d5,4af64b2437e50e4c58e13b7d374f9bedd35b837d7e6b9dd7c44fb13c4995b7d5,4af64b2437e50e4c58e13b7d374f9bedd35b837d7e6b9dd7c44fb13c4995b7d5,3694e12ee6d5dd4eec4cdca2428f1040950b95f68238376ebfa67c7e1a931652,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
133,133,data/raw_images/normal/133.png,133.png,133.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,149,n07697537_32363_n07697537.JPEG,934,500,375,500,375,500,375,500,375,,false,false,,,,393103,3145728,6,false,true,edba2968b57b0634ccfd5bd26191e4321aeb643eb54bf9719f5e6d6261a75aa8,4f905ed03735002eb50c52a6ed8947281a972cfb0a1887731e31ec1f4639003c,4f905ed03735002eb50c52a6ed8947281a972cfb0a1887731e31ec1f4639003c,4f905ed03735002eb50c52a6ed8947281a972cfb0a1887731e31ec1f4639003c,81763bf54931ae7eb8616f495aa88be0d5bdeb15bbbaa11f5a19caf6ac08f81f,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
134,134,data/raw_images/normal/134.png,134.png,134.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,150,n02396427_1337_n02396427.JPEG,342,675,450,675,450,675,450,675,450,,false,false,,,,417678,3145728,6,false,false,0639b9e22cb488e95620fa2b81cdc637070d49e2bfcf1740ef982ceb2fd56300,615b8a23047abf3539f1e8f790078e0625a92538fb9f8985e945e8817d1f6fdc,615b8a23047abf3539f1e8f790078e0625a92538fb9f8985e945e8817d1f6fdc,615b8a23047abf3539f1e8f790078e0625a92538fb9f8985e945e8817d1f6fdc,d8bf909e32181ae26c1b74f09eaebca339ec75d6ac4e9557e995fac12fbff6b5,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
135,135,data/raw_images/normal/135.png,135.png,135.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,151,n02089078_8378_n02089078.JPEG,165,424,360,424,360,424,360,424,360,,false,false,,,,104255,3145728,6,false,false,14c91ca692d0de03c07608a07b99efe513cb8ceb5d8d5796789c33916f537e46,6c05a13fbcaf96983d18cf717f1d5a6e2166dbb3a65281d8142e9c9cb4c4e6dc,6c05a13fbcaf96983d18cf717f1d5a6e2166dbb3a65281d8142e9c9cb4c4e6dc,6c05a13fbcaf96983d18cf717f1d5a6e2166dbb3a65281d8142e9c9cb4c4e6dc,b237c33c8b95beedc61c0e6aabad1a9179387bff1d59c336abdf325fc79709c9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
136,136,data/raw_images/normal/136.png,136.png,136.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,152,n01740131_10999_n01740131.JPEG,60,500,334,500,334,500,334,500,334,,false,false,,,,360221,3145728,6,false,false,1a2083292e0170cdfe4ff6dabd2b41740acd947b0f65ae2f92761ff5c3e08a26,3e4219392a611fabb74d62b721a14156fe89e77bafcc9e20a74a7663700ed1c7,3e4219392a611fabb74d62b721a14156fe89e77bafcc9e20a74a7663700ed1c7,3e4219392a611fabb74d62b721a14156fe89e77bafcc9e20a74a7663700ed1c7,e4fc23b04460dd6000a994444f97bac9187c13c92a82e4bbd32d2033df96b76d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
137,137,data/raw_images/normal/137.png,137.png,137.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,153,n04335435_1054_n04335435.JPEG,829,500,375,500,375,500,375,500,375,,false,false,,,,298700,3145728,6,false,false,fb8955457d68aaa1d0d353b7ddd136de043294569993a36794417ff1b5aad257,7308cb7684ce6d83898521ad0ba03b543200d1de64ab2f184bf1fe2281dbfe38,7308cb7684ce6d83898521ad0ba03b543200d1de64ab2f184bf1fe2281dbfe38,7308cb7684ce6d83898521ad0ba03b543200d1de64ab2f184bf1fe2281dbfe38,e61420fe64de2c875658ed9542d76b29af85a242a53412f914db47e3d220661a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
138,138,data/raw_images/normal/138.png,138.png,138.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,154,n02099267_5795_n02099267.JPEG,205,500,333,500,333,500,333,500,333,,false,false,,,,423234,3145728,6,false,false,287c6c124cbe139b92f2f96ed9f13b9ed94c929be0d87bb543635dec3a6687c7,f645352c9a41307eea71a1e7c056e55e9fffd3d528892ea61e5943460079e9ba,f645352c9a41307eea71a1e7c056e55e9fffd3d528892ea61e5943460079e9ba,f645352c9a41307eea71a1e7c056e55e9fffd3d528892ea61e5943460079e9ba,abe517942a3faeb7df85179051f9ca233350577fb8bf979d91424c08f0fb9bc4,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
139,139,data/raw_images/normal/139.png,139.png,139.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,155,n04277352_353_n04277352.JPEG,816,375,500,375,500,375,500,375,500,,false,false,,,,456255,3145728,6,false,true,1c04efed9a005553d4d48d0f33e39df8d8accdb4a403bcf74810638d0f90718e,0fe8eddcc33e7863e9bdccdf57ec55c3c4f0fe6e3dd449645da48568f3a96588,0fe8eddcc33e7863e9bdccdf57ec55c3c4f0fe6e3dd449645da48568f3a96588,0fe8eddcc33e7863e9bdccdf57ec55c3c4f0fe6e3dd449645da48568f3a96588,ed469f92aa54853019470824593aa21175c07681cbed0ffe6c3dffafb4f59b1e,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
140,140,data/raw_images/normal/140.png,140.png,140.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,156,n01797886_6765_n01797886.JPEG,82,334,500,334,500,334,500,334,500,,false,false,,,,273834,3145728,6,false,false,feedf1416665865c538a6a34c89668d4d79df558e84fc9c10079070e32f67645,2462eb4509709ed69dd22375b011a63e9c06eae866f8bb41ce95fb03592cffd6,2462eb4509709ed69dd22375b011a63e9c06eae866f8bb41ce95fb03592cffd6,2462eb4509709ed69dd22375b011a63e9c06eae866f8bb41ce95fb03592cffd6,2510046e1d2d7985e471f9fe78f3d0885b7a7fb0d1053eeb935972e9c0e91c6b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
141,141,data/raw_images/normal/141.png,141.png,141.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,158,n01817953_6931_n01817953.JPEG,87,500,375,500,375,500,375,500,375,,false,false,,,,278094,3145728,6,false,false,33f53b47ef455b18b66f3f9ed05c09f7154deb9793c4b3f2cdcce2e2a37a995c,c0330926e6cd0435fabc35a8d66988d826e7e086f6cbfad5e5baf1b294bb15e4,c0330926e6cd0435fabc35a8d66988d826e7e086f6cbfad5e5baf1b294bb15e4,c0330926e6cd0435fabc35a8d66988d826e7e086f6cbfad5e5baf1b294bb15e4,f59489f15f9d289be81c2c821357f0af8f80e65097829d4bf389d31d269cacff,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
142,142,data/raw_images/normal/142.png,142.png,142.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,159,n03393912_11383_n03393912.JPEG,565,500,375,500,375,500,375,500,375,,false,false,,,,358388,3145728,6,false,false,8c8de5b09f71a23b5c2e7284d7a7f44791b94a60ab0da29abebeaa4a541e141c,d2d9e5aee80da7a9d039af45b6b10440e3dec9dccef7a6b8eebbadc11385ccc4,d2d9e5aee80da7a9d039af45b6b10440e3dec9dccef7a6b8eebbadc11385ccc4,d2d9e5aee80da7a9d039af45b6b10440e3dec9dccef7a6b8eebbadc11385ccc4,59c6106f607d04d34052de54c5302ace7f9e7ad8c98fa8cedc655f2cb78748bc,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
143,143,data/raw_images/normal/143.png,143.png,143.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,160,n02687172_18479_n02687172.JPEG,403,500,400,500,400,500,400,500,400,,false,false,,,,317347,3145728,6,false,false,b267262303eb05c75b29e133fe8570ae31e5e62650902ba8db57ef87c75f5576,84a092cbe3819f57d9f375f3af5954a1cb85c796a50569ed8b4ce131ce00b86c,84a092cbe3819f57d9f375f3af5954a1cb85c796a50569ed8b4ce131ce00b86c,84a092cbe3819f57d9f375f3af5954a1cb85c796a50569ed8b4ce131ce00b86c,094ef59d8e49713eea279923289753c4bf56138a7e9850b9f56dd7285cf98b9c,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
144,144,data/raw_images/normal/144.png,144.png,144.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,161,n02037110_7262_n02037110.JPEG,143,500,335,500,335,500,335,500,335,,false,false,,,,395656,3145728,6,false,true,cc1a0553bd57c3f70d5fde3d906bb47fd8b597402e1014667420df03fa20f6cd,4ab8631532f7b3523a53b3bbe468ec12d31c28e7d469b64817044d8768bbb89d,4ab8631532f7b3523a53b3bbe468ec12d31c28e7d469b64817044d8768bbb89d,4ab8631532f7b3523a53b3bbe468ec12d31c28e7d469b64817044d8768bbb89d,0967ae346e7250da4af2b26a53795fe5990ca3387bf2fee5f4da081f2255b6e8,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
145,145,data/raw_images/normal/145.png,145.png,145.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,162,n01775062_5706_n01775062.JPEG,77,375,500,375,500,375,500,375,500,,false,false,,,,530798,3145728,6,false,false,fe187ad48f0aad1208d56d7b379046835a314319e5854b5ea21cf9b8ada2fc4a,27ab5abbc74723004939b6cfbab8a8ad8803c6bf4e69414e48036a44136158b5,27ab5abbc74723004939b6cfbab8a8ad8803c6bf4e69414e48036a44136158b5,27ab5abbc74723004939b6cfbab8a8ad8803c6bf4e69414e48036a44136158b5,4669a62717368edc3336cbed7c6a0b146fd39202ca791151c63e3f7f558d65ca,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
146,146,data/raw_images/normal/146.png,146.png,146.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,163,n03124043_8435_n03124043.JPEG,514,500,375,500,375,500,375,500,375,,false,false,,,,415386,3145728,6,false,true,f41225a6c743a7bd89297650aa39cd9e780c985751a91d31d13524a5c9287e52,756df8cea3633912fcf51099724614c1ae2b13c74dab3675df166b8490a16442,756df8cea3633912fcf51099724614c1ae2b13c74dab3675df166b8490a16442,756df8cea3633912fcf51099724614c1ae2b13c74dab3675df166b8490a16442,4755784bffb43360543740975ece25b370c59ba05ae8f977f263aeb810e891a6,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
